name,status,date,assists,att_field_goals,att_free_throws,att_three_points,blocks,defensive_rebounds,made_field_goals,made_free_throws,made_three_point,offensive_rebounds,personal_fouls,points,steals,turnovers,outcomes,opp_name,opp_assists,opp_att_field_goals,opp_att_free_throws,opp_att_three_points,opp_blocks,opp_defensive_rebounds,opp_made_field_goals,opp_made_free_throws,opp_made_three_point,opp_offensive_rebounds,opp_personal_fouls,opp_points,opp_steals,opp_turnovers
OKLAHOMA_CITY_THUNDER,home,12_23,17,90,22,25,10,36,43,17,9,9,27,112,4,13,0,MINNESOTA_TIMBERWOLVES,25,83,27,27,5,34,41,18,14,6,23,114,9,15
