name,status,date,assists,att_field_goals,att_free_throws,att_three_points,blocks,defensive_rebounds,made_field_goals,made_free_throws,made_three_point,offensive_rebounds,personal_fouls,points,steals,turnovers,outcomes,opp_name,opp_assists,opp_att_field_goals,opp_att_free_throws,opp_att_three_points,opp_blocks,opp_defensive_rebounds,opp_made_field_goals,opp_made_free_throws,opp_made_three_point,opp_offensive_rebounds,opp_personal_fouls,opp_points,opp_steals,opp_turnovers,total_rebounds,opp_total_rebounds
PHOENIX_SUNS,home,10_26,20,77,27,16,3,31,36,18,4,10,29,94,6,18,0,SACRAMENTO_KINGS,24,86,26,21,5,31,44,19,6,10,20,113,5,13,41,41
PHOENIX_SUNS,away,10_28,15,94,32,28,3,37,42,21,5,7,29,110,11,15,0,OKLAHOMA_CITY_THUNDER,13,96,38,21,3,43,40,28,5,14,24,113,11,22,44,57
PHOENIX_SUNS,home,10_30,19,90,25,23,6,39,37,18,8,11,26,100,10,11,0,GOLDEN_STATE_WARRIORS,27,83,33,29,5,36,35,28,8,7,23,106,6,15,50,43
PHOENIX_SUNS,away,10_31,19,84,31,15,0,34,35,23,5,10,33,98,11,20,0,LOS_ANGELES_CLIPPERS,21,80,38,16,4,39,40,30,6,5,23,116,8,16,44,44
PHOENIX_SUNS,home,11_2,15,103,30,16,5,45,44,25,5,14,20,118,10,12,1,PORTLAND_TRAIL_BLAZERS,25,101,21,33,8,43,42,19,12,10,23,115,8,14,59,53
PHOENIX_SUNS,away,11_4,18,93,28,24,2,47,40,24,8,12,27,112,7,15,1,NEW_ORLEANS_PELICANS,28,94,28,30,13,37,43,15,10,6,21,111,7,8,59,43
PHOENIX_SUNS,away,11_6,20,91,28,20,2,29,40,22,6,11,30,108,8,17,0,LOS_ANGELES_LAKERS,22,90,35,23,5,38,41,27,10,15,22,119,8,19,40,53
PHOENIX_SUNS,away,11_8,18,86,33,21,2,26,43,28,7,15,27,121,10,16,0,PORTLAND_TRAIL_BLAZERS,22,81,28,31,4,28,45,20,14,7,27,124,5,20,41,35
PHOENIX_SUNS,home,11_9,20,84,30,22,6,39,38,23,8,10,20,107,7,17,1,DETROIT_PISTONS,20,89,32,22,5,32,32,27,9,9,24,100,11,11,49,41
PHOENIX_SUNS,home,11_12,23,107,21,33,3,38,40,16,8,17,20,104,9,12,0,BROOKLYN_NETS,22,84,30,37,10,49,40,26,16,6,19,122,6,17,55,55
PHOENIX_SUNS,away,11_13,27,90,26,24,3,30,46,20,8,8,29,120,10,13,0,GOLDEN_STATE_WARRIORS,32,87,31,33,7,35,45,27,16,8,20,133,8,16,38,43
PHOENIX_SUNS,away,11_16,14,79,29,20,4,28,39,18,8,7,29,104,8,16,0,DENVER_NUGGETS,23,93,24,17,4,35,45,22,8,14,24,120,8,14,35,49
PHOENIX_SUNS,away,11_18,21,97,18,26,7,28,46,15,9,18,28,116,14,11,1,INDIANA_PACERS,18,76,29,7,8,25,36,23,1,10,19,96,5,18,46,35
PHOENIX_SUNS,away,11_19,18,92,34,21,7,32,39,21,6,12,19,105,11,15,0,PHILADELPHIA_76ERS,33,86,20,35,9,38,45,13,17,6,23,120,11,18,44,44
PHOENIX_SUNS,away,11_21,22,91,15,27,7,39,39,12,11,13,24,101,3,21,0,WASHINGTON_WIZARDS,25,91,34,28,4,31,37,22,10,14,19,106,8,11,52,45
PHOENIX_SUNS,away,11_23,15,73,22,22,7,38,33,17,9,6,20,92,6,17,1,ORLANDO_MAGIC,17,91,23,25,8,33,33,14,7,11,19,87,9,11,44,44
PHOENIX_SUNS,home,11_25,17,79,21,26,6,36,32,15,6,12,26,85,11,25,0,MINNESOTA_TIMBERWOLVES,16,85,25,22,8,28,34,23,7,11,27,98,15,17,48,39
PHOENIX_SUNS,home,11_27,11,89,36,25,7,37,36,31,11,9,24,114,5,11,0,DENVER_NUGGETS,21,89,32,29,1,39,39,29,13,10,25,120,5,12,46,49
PHOENIX_SUNS,home,11_30,15,89,25,21,4,28,40,19,10,13,17,109,11,15,1,ATLANTA_HAWKS,20,89,10,25,6,33,45,8,9,7,22,107,9,20,41,40
PHOENIX_SUNS,away,12_3,24,91,21,32,2,22,41,16,11,14,29,109,8,14,0,GOLDEN_STATE_WARRIORS,37,78,34,21,5,32,49,26,14,6,19,138,9,17,36,38
PHOENIX_SUNS,away,12_6,14,84,25,18,0,29,39,21,6,12,28,105,5,17,0,UTAH_JAZZ,23,73,32,27,7,29,36,28,12,6,23,112,7,15,41,35
PHOENIX_SUNS,home,12_7,17,85,18,33,4,31,34,17,9,9,31,94,14,19,0,INDIANA_PACERS,16,78,41,23,3,37,35,32,7,12,16,109,11,18,40,49
PHOENIX_SUNS,away,12_9,26,95,21,30,8,35,45,16,13,9,24,119,8,7,1,LOS_ANGELES_LAKERS,18,87,34,26,2,39,40,26,9,10,21,115,4,15,44,49
PHOENIX_SUNS,home,12_11,21,96,26,41,3,43,44,17,14,14,27,119,6,16,0,NEW_ORLEANS_PELICANS,24,97,35,40,4,35,38,28,16,14,27,120,12,11,57,49
PHOENIX_SUNS,home,12_13,13,93,33,30,7,45,38,28,9,16,28,113,9,17,1,NEW_YORK_KNICKS,23,97,38,20,4,32,38,28,7,11,27,111,10,13,61,43
