name,status,date,assists,att_field_goals,att_free_throws,att_three_points,blocks,defensive_rebounds,made_field_goals,made_free_throws,made_three_point,offensive_rebounds,personal_fouls,points,steals,turnovers,outcomes,opp_name,opp_assists,opp_att_field_goals,opp_att_free_throws,opp_att_three_points,opp_blocks,opp_defensive_rebounds,opp_made_field_goals,opp_made_free_throws,opp_made_three_point,opp_offensive_rebounds,opp_personal_fouls,opp_points,opp_steals,opp_turnovers,total_rebounds,opp_total_rebounds
DALLAS_MAVERICKS,home,10_18,27,86,21,45,4,32,38,18,17,9,19,111,5,15,0,ATLANTA_HAWKS,20,94,15,18,6,36,48,12,9,14,18,117,11,13,41,50
DALLAS_MAVERICKS,home,10_20,19,75,21,33,7,29,31,15,11,7,13,88,8,12,0,SACRAMENTO_KINGS,20,87,13,23,3,41,37,9,10,16,18,93,8,14,36,57
DALLAS_MAVERICKS,away,10_21,19,84,21,31,0,33,31,16,13,8,19,91,6,14,0,HOUSTON_ROCKETS,17,82,22,47,4,46,39,18,11,8,24,107,12,13,41,54
DALLAS_MAVERICKS,home,10_23,21,96,30,29,0,28,38,18,9,14,20,103,11,12,0,GOLDEN_STATE_WARRIORS,33,86,26,39,8,40,48,22,15,10,23,133,6,16,42,50
DALLAS_MAVERICKS,home,10_25,20,74,29,26,4,31,36,20,11,4,20,103,6,11,1,MEMPHIS_GRIZZLIES,14,72,24,31,2,30,33,16,12,6,22,94,7,17,35,36
DALLAS_MAVERICKS,away,10_26,20,94,20,34,3,35,32,17,10,18,22,91,10,14,0,MEMPHIS_GRIZZLIES,18,73,30,34,6,37,30,26,10,9,23,96,7,18,53,46
DALLAS_MAVERICKS,home,10_28,22,74,19,40,2,30,38,15,19,3,15,110,7,17,0,PHILADELPHIA_76ERS,25,87,14,35,1,31,43,10,16,11,21,112,10,13,33,42
DALLAS_MAVERICKS,away,10_30,17,76,11,24,3,33,34,9,12,9,16,89,4,24,0,UTAH_JAZZ,25,81,15,35,8,29,38,12,16,6,17,104,16,14,42,35
DALLAS_MAVERICKS,away,11_1,20,89,20,36,5,29,35,16,12,9,22,98,8,14,0,LOS_ANGELES_CLIPPERS,27,78,29,28,5,42,41,24,13,7,20,119,9,16,38,49
DALLAS_MAVERICKS,home,11_3,19,88,22,34,7,38,34,17,9,9,24,94,4,15,0,NEW_ORLEANS_PELICANS,23,89,26,29,4,44,36,20,7,9,22,99,9,12,47,53
DALLAS_MAVERICKS,away,11_4,18,87,12,27,2,24,40,9,10,7,19,99,7,15,0,MINNESOTA_TIMBERWOLVES,33,79,20,24,9,38,43,16,10,10,20,112,7,18,31,48
DALLAS_MAVERICKS,away,11_7,26,91,20,30,8,42,43,16,11,11,23,113,6,11,1,WASHINGTON_WIZARDS,21,75,32,25,5,36,32,25,10,3,19,99,5,15,53,39
DALLAS_MAVERICKS,home,11_11,21,92,21,34,3,33,39,16,10,9,26,104,7,10,0,CLEVELAND_CAVALIERS,18,81,35,31,3,43,35,29,12,10,18,111,8,17,42,53
DALLAS_MAVERICKS,away,11_12,18,87,18,37,4,30,37,14,11,11,20,99,9,20,0,OKLAHOMA_CITY_THUNDER,21,72,33,32,4,34,36,25,15,3,23,112,10,15,41,37
DALLAS_MAVERICKS,home,11_14,18,81,18,34,4,35,33,15,10,5,23,91,7,15,0,SAN_ANTONIO_SPURS,18,79,27,26,7,39,35,21,6,8,16,97,9,12,40,47
DALLAS_MAVERICKS,home,11_17,18,86,17,38,3,30,32,15,8,11,20,87,3,11,0,MINNESOTA_TIMBERWOLVES,27,84,23,30,0,37,39,20,13,11,18,111,7,10,41,48
DALLAS_MAVERICKS,home,11_18,27,79,19,38,2,42,38,16,19,7,26,111,7,16,1,MILWAUKEE_BUCKS,13,74,31,25,5,30,28,17,6,8,25,79,8,12,49,38
DALLAS_MAVERICKS,home,11_20,18,96,20,33,3,37,39,17,7,8,22,102,7,11,0,BOSTON_CELTICS,24,84,26,36,4,48,38,21,13,5,24,110,8,17,45,53
DALLAS_MAVERICKS,away,11_22,23,91,16,28,2,36,39,8,9,4,14,95,9,8,1,MEMPHIS_GRIZZLIES,25,81,14,29,6,46,37,13,7,6,25,94,7,17,40,52
DALLAS_MAVERICKS,home,11_25,25,75,11,35,5,35,37,8,15,8,18,97,11,17,1,OKLAHOMA_CITY_THUNDER,24,80,13,35,1,31,29,10,13,8,15,81,12,17,43,39
DALLAS_MAVERICKS,away,11_27,25,85,17,32,0,36,41,12,14,4,19,108,7,11,0,SAN_ANTONIO_SPURS,27,82,21,24,5,39,43,19,10,4,16,115,7,10,40,43
DALLAS_MAVERICKS,home,11_29,26,84,21,27,3,37,39,17,9,7,23,104,5,11,0,BROOKLYN_NETS,25,90,25,29,1,38,42,14,11,14,21,109,5,14,44,52
DALLAS_MAVERICKS,home,12_2,24,79,26,35,7,39,36,20,16,15,20,108,4,15,1,LOS_ANGELES_CLIPPERS,16,86,23,22,6,27,30,16,6,11,20,82,8,10,54,38
DALLAS_MAVERICKS,home,12_4,26,86,17,26,6,37,49,12,12,5,18,122,4,7,1,DENVER_NUGGETS,25,91,23,36,5,34,38,15,14,15,19,105,5,7,42,49
DALLAS_MAVERICKS,away,12_6,19,86,17,28,5,39,34,13,9,6,12,90,7,9,0,BOSTON_CELTICS,25,87,17,34,8,44,36,13,12,9,15,97,8,11,45,53
DALLAS_MAVERICKS,away,12_8,18,75,26,24,2,32,35,22,10,4,22,102,6,11,0,MILWAUKEE_BUCKS,20,79,34,24,6,33,36,29,8,7,24,109,10,10,36,40
DALLAS_MAVERICKS,away,12_10,23,81,9,31,5,27,37,7,11,6,22,92,6,10,0,MINNESOTA_TIMBERWOLVES,19,72,23,19,2,36,36,18,7,9,19,97,7,18,33,45
DALLAS_MAVERICKS,home,12_12,17,89,12,24,2,41,38,10,9,8,19,95,8,6,1,SAN_ANTONIO_SPURS,20,87,19,28,5,39,35,12,7,10,11,89,4,10,49,49
DALLAS_MAVERICKS,away,12_14,25,82,17,29,1,23,37,13,10,8,16,97,7,11,0,GOLDEN_STATE_WARRIORS,35,78,9,22,4,37,47,7,11,4,22,112,7,16,31,41
DALLAS_MAVERICKS,away,12_16,23,80,9,28,4,34,39,8,10,4,16,96,4,9,0,SAN_ANTONIO_SPURS,14,86,18,25,2,32,39,15,5,9,14,98,5,7,38,41
DALLAS_MAVERICKS,home,12_18,21,88,17,37,5,34,32,16,11,8,18,91,10,15,0,PHOENIX_SUNS,17,79,22,25,6,42,35,17,10,7,25,97,9,18,42,49
DALLAS_MAVERICKS,home,12_20,22,75,20,30,7,33,40,16,14,4,17,110,6,12,1,DETROIT_PISTONS,19,77,22,24,2,32,33,20,7,6,19,93,4,12,37,38
DALLAS_MAVERICKS,away,12_22,28,75,11,35,2,19,38,8,17,3,12,101,5,8,0,MIAMI_HEAT,25,72,6,25,3,33,46,5,16,2,15,113,3,11,22,35
DALLAS_MAVERICKS,away,12_23,31,85,15,33,3,23,43,12,9,7,17,107,8,10,0,ATLANTA_HAWKS,29,75,22,24,2,32,42,18,10,6,19,112,5,15,30,38
DALLAS_MAVERICKS,home,12_26,20,94,16,24,11,40,40,12,6,16,24,98,5,13,1,TORONTO_RAPTORS,16,89,32,31,7,37,30,24,9,16,24,93,10,10,56,53
DALLAS_MAVERICKS,away,12_27,26,78,15,29,3,31,40,10,8,4,12,98,7,9,1,INDIANA_PACERS,27,79,10,25,4,32,38,8,10,7,17,94,8,15,35,39
DALLAS_MAVERICKS,away,12_29,27,83,18,39,4,38,46,14,22,5,23,128,5,15,1,NEW_ORLEANS_PELICANS,28,85,32,31,6,27,42,28,8,4,19,120,8,8,43,31
DALLAS_MAVERICKS,away,12_31,26,89,14,34,5,28,46,9,15,8,18,116,5,7,1,OKLAHOMA_CITY_THUNDER,18,89,23,32,4,34,43,17,10,11,20,113,4,11,36,45
DALLAS_MAVERICKS,home,1_3,29,90,22,43,2,33,43,17,19,7,17,122,6,12,0,GOLDEN_STATE_WARRIORS,36,91,19,32,7,39,48,16,13,7,21,125,8,14,40,46
DALLAS_MAVERICKS,home,1_5,33,92,17,32,2,27,49,12,14,7,24,124,11,13,0,CHICAGO_BULLS,25,78,31,28,3,34,44,25,14,8,19,127,9,18,34,42
DALLAS_MAVERICKS,home,1_7,22,92,24,24,3,31,35,20,6,9,20,96,7,7,0,NEW_YORK_KNICKS,22,83,20,16,6,49,38,18,6,10,23,100,4,16,40,59
DALLAS_MAVERICKS,home,1_9,27,83,22,26,2,33,43,19,9,5,22,114,6,4,1,ORLANDO_MAGIC,27,79,22,29,4,32,36,16,11,9,23,99,2,13,38,41
DALLAS_MAVERICKS,away,1_10,23,83,28,36,7,36,39,22,15,3,22,115,7,8,1,CHARLOTTE_HORNETS,16,84,30,26,5,39,43,15,10,4,22,111,6,11,39,43
DALLAS_MAVERICKS,home,1_13,20,90,28,43,1,35,34,22,11,4,17,101,5,8,0,LOS_ANGELES_LAKERS,24,95,18,26,0,48,43,13,8,11,31,107,4,14,39,59
DALLAS_MAVERICKS,away,1_16,17,78,22,27,3,30,38,18,8,5,24,102,10,16,0,DENVER_NUGGETS,23,86,26,26,3,32,40,17,8,15,23,105,10,18,35,47
DALLAS_MAVERICKS,away,1_20,19,83,28,25,5,26,38,22,10,11,21,108,9,9,0,PORTLAND_TRAIL_BLAZERS,19,86,10,36,3,31,45,9,18,9,23,117,3,14,37,40
DALLAS_MAVERICKS,home,1_22,20,87,17,31,9,43,38,12,10,9,21,98,9,11,1,WASHINGTON_WIZARDS,15,86,27,32,5,30,26,16,7,17,18,75,7,12,52,47
DALLAS_MAVERICKS,home,1_24,24,82,18,35,2,40,35,12,15,9,21,97,5,13,0,HOUSTON_ROCKETS,20,82,23,51,3,36,36,11,21,7,19,104,8,9,49,43
DALLAS_MAVERICKS,home,1_26,17,89,17,30,3,29,35,13,10,8,19,93,9,5,0,PORTLAND_TRAIL_BLAZERS,20,79,23,30,6,44,39,19,10,10,17,107,4,14,37,54
DALLAS_MAVERICKS,away,1_27,17,85,19,31,5,35,34,10,11,8,15,89,8,8,0,DENVER_NUGGETS,23,81,15,33,8,44,34,11,12,9,21,91,6,14,43,53
DALLAS_MAVERICKS,home,1_29,20,86,16,29,3,29,33,14,8,11,22,88,10,12,0,MIAMI_HEAT,23,75,19,31,11,30,34,15,12,11,19,95,9,16,40,41
DALLAS_MAVERICKS,away,1_31,18,88,26,36,4,34,32,14,10,15,18,88,11,12,0,PHOENIX_SUNS,23,83,15,30,3,39,40,11,11,8,29,102,9,17,49,47
