name,status,date,assists_game,assists_avg,att_field_goals_avg,att_free_throws_avg,att_three_points_avg,blocks_game,blocks_avg,defensive_rebounds_avg,made_field_goals_avg,made_free_throws_avg,made_three_point_avg,offensive_rebounds_avg,personal_fouls_avg,points_game,points_avg,steals_avg,turnovers_avg,outcomes_game,outcomes_avg,opp_name,opp_assists_game,opp_assists_avg,opp_att_field_goals_avg,opp_att_free_throws_avg,opp_att_three_points_avg,opp_blocks_game,opp_blocks_avg,opp_defensive_rebounds_avg,opp_made_field_goals_avg,opp_made_free_throws_avg,opp_made_three_point_avg,opp_offensive_rebounds_avg,opp_personal_fouls_avg,opp_points_game,opp_points_avg,opp_steals_avg,opp_turnovers_avg,total_rebounds_game,total_rebounds_avg,opp_total_rebounds_game,opp_total_rebounds_avg,assists_10MA,att_field_goals_10MA,att_free_throws_10MA,att_three_points_10MA,blocks_10MA,defensive_rebounds_10MA,made_field_goals_10MA,made_free_throws_10MA,made_three_point_10MA,offensive_rebounds_10MA,personal_fouls_10MA,points_10MA,steals_10MA,turnovers_10MA,outcomes_10MA,opp_assists_10MA,opp_att_field_goals_10MA,opp_att_free_throws_10MA,opp_att_three_points_10MA,opp_blocks_10MA,opp_defensive_rebounds_10MA,opp_made_field_goals_10MA,opp_made_free_throws_10MA,opp_made_three_point_10MA,opp_offensive_rebounds_10MA,opp_personal_fouls_10MA,opp_points_10MA,opp_steals_10MA,opp_turnovers_10MA,total_rebounds_10MA,opp_total_rebounds_10MA
CLEVELAND_CAVALIERS,home,2_21,34,20.655172413793103,87.55172413793103,20.517241379310345,27.362068965517242,4,2.5517241379310347,31.862068965517242,38.56896551724138,16.137931034482758,9.689655172413794,10.89655172413793,20.396551724137932,111,102.96551724137932,6.586206896551724,12.793103448275861,1,0.20689655172413793,PHOENIX_SUNS,26,25.396551724137932,87.27586206896552,20.844827586206897,31.24137931034483,6,5.586206896551724,34.56896551724138,42.87931034482759,16.155172413793103,11.586206896551724,9.60344827586207,19.5,98,113.5,7.086206896551724,12.051724137931034,51,42.758620689655174,38,44.172413793103445,23.9,91.9,18.4,34.4,2.4,34.6,39.6,13.7,12.4,12.6,19.4,105.3,5.5,13.3,0.3,26.4,88.7,20.1,30.7,6.3,37.2,42.8,15.8,11.3,9.0,18.9,112.7,7.3,12.3,47.2,46.2
CLEVELAND_CAVALIERS,home,2_23,25,20.88135593220339,87.50847457627118,20.508474576271187,27.508474576271187,3,2.5762711864406778,32.016949152542374,38.6271186440678,16.10169491525424,9.745762711864407,10.88135593220339,20.440677966101696,112,103.10169491525424,6.661016949152542,12.830508474576272,1,0.22033898305084745,MEMPHIS_GRIZZLIES,18,25.406779661016948,87.22033898305085,20.915254237288135,31.25423728813559,6,5.593220338983051,34.440677966101696,42.74576271186441,16.1864406779661,11.559322033898304,9.627118644067796,19.47457627118644,107,113.23728813559322,7.169491525423729,12.135593220338983,52,42.898305084745765,43,44.067796610169495,25.3,91.7,18.4,35.0,2.4,35.8,40.0,13.7,12.4,12.1,19.9,106.1,6.2,12.8,0.4,26.5,88.5,20.3,31.4,6.4,36.5,41.8,15.5,11.1,9.2,18.7,110.2,7.3,12.6,47.9,45.7
CLEVELAND_CAVALIERS,home,2_25,22,20.95,87.51666666666667,20.55,27.75,1,2.5833333333333335,32.11666666666667,38.63333333333333,16.133333333333333,9.85,10.933333333333334,20.533333333333335,110,103.25,6.65,12.916666666666666,0,0.23333333333333334,PORTLAND_TRAIL_BLAZERS,26,25.283333333333335,87.26666666666667,21.033333333333335,31.15,6,5.6,34.333333333333336,42.7,16.283333333333335,11.45,9.716666666666667,19.5,123,113.13333333333334,7.166666666666667,12.133333333333333,40,43.05,45,44.05,25.5,92.0,19.4,36.2,2.5,36.3,40.2,14.5,13.0,12.6,20.4,107.9,6.0,13.3,0.5,26.4,89.6,20.6,31.6,6.6,35.7,42.1,16.0,10.7,9.6,19.0,110.9,7.4,12.4,48.9,45.3
CLEVELAND_CAVALIERS,away,2_28,24,20.9672131147541,87.54098360655738,20.639344262295083,27.852459016393443,3,2.557377049180328,32.032786885245905,38.60655737704918,16.24590163934426,9.901639344262295,10.967213114754099,20.524590163934427,125,103.36065573770492,6.60655737704918,12.819672131147541,1,0.22950819672131148,NEW_YORK_KNICKS,26,25.295081967213115,87.11475409836065,21.049180327868854,31.114754098360656,3,5.60655737704918,34.40983606557377,42.721311475409834,16.295081967213115,11.557377049180328,9.655737704918034,19.57377049180328,118,113.29508196721312,7.131147540983607,12.147540983606557,40,43.0,40,44.0655737704918,25.1,91.7,20.5,36.2,2.3,35.0,40.0,15.5,13.0,12.7,21.1,108.5,5.9,13.2,0.4,26.8,88.6,21.1,31.9,6.4,35.7,42.6,16.3,11.6,9.4,19.7,113.1,7.4,12.7,47.7,45.1
CLEVELAND_CAVALIERS,home,3_2,15,21.016129032258064,87.41935483870968,20.887096774193548,27.951612903225808,1,2.564516129032258,32.03225806451613,38.645161290322584,16.451612903225808,9.96774193548387,10.919354838709678,20.516129032258064,93,103.70967741935483,6.580645161290323,12.790322580645162,0,0.24193548387096775,DETROIT_PISTONS,27,25.306451612903224,87.24193548387096,21.080645161290324,31.129032258064516,8,5.564516129032258,34.274193548387096,42.774193548387096,16.274193548387096,11.548387096774194,9.725806451612904,19.70967741935484,129,113.37096774193549,7.080645161290323,12.080645161290322,33,42.95161290322581,51,44.0,24.5,91.3,21.7,36.2,2.4,34.1,39.6,17.3,12.9,12.8,21.0,109.4,6.1,12.8,0.4,26.3,89.4,21.1,31.5,6.6,35.0,43.0,16.1,11.5,10.5,20.3,113.6,7.0,12.9,46.9,45.5
CLEVELAND_CAVALIERS,home,3_3,20,20.92063492063492,87.28571428571429,21.063492063492063,28.047619047619047,2,2.5396825396825395,31.904761904761905,38.46031746031746,16.603174603174605,10.015873015873016,10.88888888888889,20.49206349206349,107,103.53968253968254,6.587301587301587,12.777777777777779,1,0.23809523809523808,ORLANDO_MAGIC,23,25.333333333333332,87.23809523809524,21.015873015873016,31.22222222222222,4,5.603174603174603,34.3968253968254,42.84126984126984,16.253968253968253,11.682539682539682,9.714285714285714,19.77777777777778,93,113.61904761904762,7.0476190476190474,12.031746031746032,44,42.79365079365079,41,44.111111111111114,24.0,90.7,21.6,37.3,2.3,33.2,38.9,17.3,13.8,12.6,20.7,108.9,6.1,13.4,0.4,27.0,89.7,20.9,31.3,7.0,35.1,43.7,16.1,11.9,10.5,20.1,115.4,7.3,12.5,45.8,45.6
CLEVELAND_CAVALIERS,away,3_6,23,20.90625,87.21875,21.09375,28.28125,3,2.53125,31.953125,38.421875,16.671875,10.078125,10.859375,20.40625,107,103.59375,6.59375,12.75,0,0.25,BROOKLYN_NETS,21,25.296875,87.25,20.859375,31.140625,7,5.578125,34.375,42.78125,16.140625,11.59375,9.6875,19.734375,113,113.296875,7.015625,12.015625,47,42.8125,50,44.0625,23.9,89.4,23.1,38.3,2.5,33.5,38.5,18.7,14.3,12.0,20.5,110.0,6.2,13.3,0.5,26.4,90.3,20.6,31.3,6.4,35.0,43.6,15.6,11.6,10.5,20.4,114.4,6.8,12.3,45.5,45.5
CLEVELAND_CAVALIERS,away,3_8,28,20.93846153846154,87.21538461538462,21.215384615384615,28.43076923076923,1,2.5384615384615383,32.01538461538462,38.36923076923077,16.73846153846154,10.169230769230769,10.861538461538462,20.43076923076923,110,103.64615384615385,6.6,12.815384615384616,0,0.24615384615384617,MIAMI_HEAT,31,25.23076923076923,87.3076923076923,20.93846153846154,31.16923076923077,5,5.6,34.44615384615385,42.784615384615385,16.123076923076923,11.6,9.707692307692307,19.76923076923077,126,113.29230769230769,6.984615384615385,12.046153846153846,28,42.87692307692308,45,44.15384615384615,24.1,88.5,23.5,38.3,2.5,33.6,38.4,18.6,14.7,11.4,21.1,110.1,6.3,13.6,0.5,25.0,90.2,21.6,31.1,6.7,35.1,43.3,15.6,11.6,10.6,20.7,113.8,6.3,12.1,45.0,45.7
CLEVELAND_CAVALIERS,home,3_11,27,21.045454545454547,87.12121212121212,21.136363636363637,28.651515151515152,1,2.515151515151515,31.863636363636363,38.378787878787875,16.681818181818183,10.303030303030303,10.787878787878787,20.5,126,103.74242424242425,6.590909090909091,12.848484848484848,1,0.24242424242424243,TORONTO_RAPTORS,20,25.318181818181817,87.18181818181819,21.12121212121212,31.075757575757574,3,5.590909090909091,34.39393939393939,42.81818181818182,16.242424242424242,11.606060606060606,9.772727272727273,19.696969696969695,101,113.48484848484848,6.954545454545454,12.045454545454545,51,42.65151515151515,43,44.166666666666664,24.6,88.7,24.2,39.0,2.4,33.3,38.8,19.5,15.0,11.5,22.3,112.1,6.6,13.9,0.5,25.0,89.7,23.9,31.0,6.7,34.5,43.3,17.4,11.9,11.4,20.9,115.9,6.0,12.4,44.8,45.9
CLEVELAND_CAVALIERS,away,3_12,14,21.134328358208954,87.22388059701493,21.134328358208954,28.83582089552239,2,2.4925373134328357,31.98507462686567,38.46268656716418,16.73134328358209,10.417910447761194,10.791044776119403,20.47761194029851,99,104.07462686567165,6.611940298507463,12.835820895522389,0,0.2537313432835821,PHILADELPHIA_76ERS,25,25.238805970149254,87.13432835820896,21.059701492537314,31.19402985074627,7,5.552238805970149,34.43283582089552,42.776119402985074,16.149253731343283,11.597014925373134,9.716417910447761,19.761194029850746,106,113.29850746268657,6.970149253731344,12.164179104477611,37,42.776119402985074,60,44.149253731343286,25.3,88.6,24.4,38.7,2.3,33.4,39.4,19.8,15.4,10.9,22.6,114.0,6.8,13.3,0.5,24.9,88.9,23.6,32.3,6.1,34.6,43.1,17.1,12.3,11.0,21.6,115.6,6.0,13.4,44.3,45.6
