name,status,date,assists_game,assists_avg,att_field_goals_avg,att_free_throws_avg,att_three_points_avg,blocks_game,blocks_avg,defensive_rebounds_avg,made_field_goals_avg,made_free_throws_avg,made_three_point_avg,offensive_rebounds_avg,personal_fouls_avg,points_game,points_avg,steals_avg,turnovers_avg,outcomes_game,outcomes_avg,opp_name,opp_assists_game,opp_assists_avg,opp_att_field_goals_avg,opp_att_free_throws_avg,opp_att_three_points_avg,opp_blocks_game,opp_blocks_avg,opp_defensive_rebounds_avg,opp_made_field_goals_avg,opp_made_free_throws_avg,opp_made_three_point_avg,opp_offensive_rebounds_avg,opp_personal_fouls_avg,opp_points_game,opp_points_avg,opp_steals_avg,opp_turnovers_avg,total_rebounds_game,total_rebounds_avg,opp_total_rebounds_game,opp_total_rebounds_avg,assists_10MA,att_field_goals_10MA,att_free_throws_10MA,att_three_points_10MA,blocks_10MA,defensive_rebounds_10MA,made_field_goals_10MA,made_free_throws_10MA,made_three_point_10MA,offensive_rebounds_10MA,personal_fouls_10MA,points_10MA,steals_10MA,turnovers_10MA,outcomes_10MA,opp_assists_10MA,opp_att_field_goals_10MA,opp_att_free_throws_10MA,opp_att_three_points_10MA,opp_blocks_10MA,opp_defensive_rebounds_10MA,opp_made_field_goals_10MA,opp_made_free_throws_10MA,opp_made_three_point_10MA,opp_offensive_rebounds_10MA,opp_personal_fouls_10MA,opp_points_10MA,opp_steals_10MA,opp_turnovers_10MA,total_rebounds_10MA,opp_total_rebounds_10MA
LOS_ANGELES_LAKERS,away,10_18,23,,,,,6,,,,,,,,119,,,,0,,PORTLAND_TRAIL_BLAZERS,21,,,,,10,,,,,,,,128,,,,46,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOS_ANGELES_LAKERS,home,10_20,28,23.0,93.0,29.0,30.0,10,6.0,38.0,45.0,22.0,7.0,8.0,26.0,115,119.0,10.0,15.0,0,0.0,HOUSTON_ROCKETS,22,21.0,100.0,29.0,37.0,4,10.0,40.0,44.0,27.0,13.0,14.0,26.0,124,128.0,9.0,16.0,44,46.0,54,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOS_ANGELES_LAKERS,home,10_22,33,25.5,96.5,23.5,31.0,6,8.0,36.5,46.5,16.5,7.5,8.5,23.5,142,117.0,9.0,12.5,0,0.0,SAN_ANTONIO_SPURS,32,21.5,98.0,29.5,39.5,3,7.0,40.5,44.0,23.5,14.5,13.5,23.5,143,126.0,8.0,16.0,52,45.0,47,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOS_ANGELES_LAKERS,away,10_24,34,28.0,100.0,24.333333333333332,33.666666666666664,5,7.333333333333333,37.333333333333336,49.333333333333336,17.0,9.666666666666666,10.0,25.333333333333332,131,125.33333333333333,7.666666666666667,13.333333333333334,1,0.0,PHOENIX_SUNS,27,25.0,97.66666666666667,32.333333333333336,35.666666666666664,4,5.666666666666667,39.333333333333336,46.0,25.0,14.666666666666666,12.333333333333334,24.333333333333332,113,131.66666666666666,8.333333333333334,13.666666666666666,43,47.333333333333336,44,51.666666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOS_ANGELES_LAKERS,home,10_25,27,29.5,100.0,24.0,32.25,3,6.75,36.0,50.0,17.0,9.75,10.25,23.75,121,126.75,9.0,12.0,1,0.25,DENVER_NUGGETS,22,25.5,94.25,29.5,34.5,5,5.25,38.25,45.5,22.5,13.5,11.5,24.0,114,127.0,7.25,15.0,42,46.25,44,49.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOS_ANGELES_LAKERS,away,10_27,19,29.0,98.4,23.8,31.6,5,6.0,35.4,49.2,17.4,9.8,10.0,22.8,106,125.6,9.8,12.2,0,0.4,SAN_ANTONIO_SPURS,20,24.8,93.8,27.6,32.2,5,5.2,37.4,45.6,21.2,12.0,11.2,23.6,110,124.4,7.4,15.8,42,45.4,49,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOS_ANGELES_LAKERS,away,10_29,24,27.333333333333332,96.33333333333333,22.833333333333332,31.833333333333332,8,5.833333333333333,35.333333333333336,47.833333333333336,16.333333333333332,10.333333333333334,9.5,23.166666666666668,120,122.33333333333333,9.0,13.0,0,0.3333333333333333,MINNESOTA_TIMBERWOLVES,26,24.0,93.33333333333333,27.0,29.5,12,5.166666666666667,37.333333333333336,45.333333333333336,20.833333333333332,10.5,11.333333333333334,22.5,124,122.0,7.333333333333333,15.333333333333334,48,44.833333333333336,51,48.666666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOS_ANGELES_LAKERS,home,10_31,23,26.857142857142858,97.42857142857143,21.714285714285715,32.0,6,6.142857142857143,34.714285714285715,48.0,15.428571428571429,10.571428571428571,10.571428571428571,23.285714285714285,114,122.0,8.857142857142858,13.714285714285714,1,0.2857142857142857,DALLAS_MAVERICKS,24,24.285714285714285,94.0,27.428571428571427,29.428571428571427,5,6.142857142857143,36.42857142857143,44.857142857142854,21.571428571428573,11.0,12.571428571428571,21.285714285714285,113,122.28571428571429,7.857142857142857,15.142857142857142,39,45.285714285714285,40,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOS_ANGELES_LAKERS,away,11_3,20,26.375,95.75,22.0,30.125,11,6.125,34.25,47.375,15.75,10.5,10.25,23.75,114,121.0,9.25,14.5,1,0.375,PORTLAND_TRAIL_BLAZERS,20,24.25,93.0,26.375,29.375,5,6.0,35.625,44.625,20.625,11.25,12.25,21.625,110,121.125,7.5,16.125,50,44.5,50,47.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOS_ANGELES_LAKERS,home,11_4,25,25.666666666666668,94.66666666666667,22.333333333333332,29.11111111111111,4,6.666666666666667,35.0,47.111111111111114,15.777777777777779,10.222222222222221,10.11111111111111,23.555555555555557,107,120.22222222222223,9.222222222222221,15.11111111111111,0,0.4444444444444444,TORONTO_RAPTORS,32,23.77777777777778,94.22222222222223,25.88888888888889,30.0,4,5.888888888888889,35.44444444444444,44.55555555555556,20.11111111111111,10.666666666666666,12.666666666666666,21.555555555555557,121,119.88888888888889,7.777777777777778,15.88888888888889,38,45.111111111111114,49,48.111111111111114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOS_ANGELES_LAKERS,home,11_7,32,25.6,93.7,23.0,28.6,4,6.4,34.7,46.3,16.5,9.8,9.7,23.0,114,118.9,8.9,15.2,1,0.4,MINNESOTA_TIMBERWOLVES,22,24.6,94.6,24.7,30.5,5,5.7,35.5,45.0,19.4,10.6,12.7,21.8,110,120.0,7.9,15.5,47,44.4,40,48.2,25.6,93.7,23.0,28.6,6.4,34.7,46.3,16.5,9.8,9.7,23.0,118.9,8.9,15.2,0.4,24.6,94.6,24.7,30.5,5.7,35.5,45.0,19.4,10.6,12.7,21.8,120.0,7.9,15.5,44.4,48.2
